Año,Mes,País,Compañía,ICAO,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2023,6,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14945,99,150.96
2023,12,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14841,89,166.75
2023,5,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14805,95,155.84
2023,11,ESPAÑA,AIR EUROPA,AEA,14800,119,124.37
2023,1,ESPAÑA,AIR EUROPA,AEA,14757,124,119.01
2023,8,FRANCIA,AIR FRANCE,AFR,14709,96,153.22
2023,4,ESPAÑA,AIR EUROPA,AEA,14651,120,122.09
2023,9,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,14598,89,164.02
2023,7,FRANCIA,RYANAIR DAC,RYR,14548,84,173.19
2023,12,REINO UNIDO,RYANAIR DAC,RYR,14492,85,170.49
2023,7,FRANCIA,"VUELING AIRLINES, S.A.",VLG,14475,87,166.38
2023,3,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14370,82,175.24
2023,11,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,14293,95,150.45
2023,3,REINO UNIDO,RYANAIR DAC,RYR,14143,81,174.6
2023,7,FRANCIA,AIR FRANCE,AFR,14011,90,155.68
2023,5,ESPAÑA,AIR EUROPA,AEA,13833,124,111.56
2023,8,FRANCIA,RYANAIR DAC,RYR,13806,85,162.42
2023,7,REINO UNIDO,EASYJET UK LTD ,EZY,13797,87,158.59
2023,4,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,13725,86,159.59
2023,8,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,13680,101,135.45
2023,10,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13647,82,166.43
2023,2,ESPAÑA,AIR EUROPA,AEA,13622,111,122.72
2023,6,REINO UNIDO,EASYJET UK LTD ,EZY,13406,88,152.34
2023,10,FRANCIA,RYANAIR DAC,RYR,13360,82,162.93
2023,8,REINO UNIDO,EASYJET UK LTD ,EZY,13249,82,161.57
2023,12,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13240,72,183.89
2023,8,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13081,88,148.65
2023,5,REINO UNIDO,EASYJET UK LTD ,EZY,12804,83,154.27
2023,4,FRANCIA,RYANAIR DAC,RYR,12780,76,168.16
2023,9,REINO UNIDO,EASYJET UK LTD ,EZY,12472,85,146.73
2023,5,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,12451,88,141.49
2023,6,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,12295,85,144.65
2023,6,FRANCIA,AIR FRANCE,AFR,12284,89,138.02
2023,1,REINO UNIDO,RYANAIR DAC,RYR,12262,83,147.73
2023,9,FRANCIA,"VUELING AIRLINES, S.A.",VLG,12228,86,142.19
2023,11,REINO UNIDO,RYANAIR DAC,RYR,12180,83,146.75
2023,12,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,12092,77,157.04
2023,5,FRANCIA,AIR FRANCE,AFR,12052,92,131
2023,10,REINO UNIDO,EASYJET UK LTD ,EZY,12047,84,143.42
2023,4,REINO UNIDO,EASYJET UK LTD ,EZY,11943,79,151.18
2023,5,FRANCIA,RYANAIR DAC,RYR,11871,80,148.39
2023,12,ALEMANIA,RYANAIR DAC,RYR,11842,66,179.42
2023,3,REINO UNIDO,EASYJET UK LTD ,EZY,11808,72,164
2023,9,FRANCIA,RYANAIR DAC,RYR,11769,78,150.88
2023,2,REINO UNIDO,RYANAIR DAC,RYR,11752,72,163.22
2023,9,ALEMANIA,RYANAIR DAC,RYR,11682,65,179.72
2023,5,ALEMANIA,RYANAIR DAC,RYR,11641,65,179.09
2023,4,FRANCIA,AIR FRANCE,AFR,11550,80,144.38
2023,9,FRANCIA,AIR FRANCE,AFR,11293,77,146.66
2023,2,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,11267,66,170.71
2023,10,FRANCIA,AIR FRANCE,AFR,11252,81,138.91
2023,9,ALEMANIA,EUROWINGS GMBH,EWG,11176,77,145.14
2023,7,ALEMANIA,EUROWINGS GMBH,EWG,11167,75,148.89
2023,7,PORTUGAL,RYANAIR DAC,RYR,11102,63,176.22
2023,1,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,11021,70,157.44
2023,6,ALEMANIA,RYANAIR DAC,RYR,10947,62,176.56
2023,8,PORTUGAL,RYANAIR DAC,RYR,10927,61,179.13
2023,4,ALEMANIA,RYANAIR DAC,RYR,10892,60,181.53
2023,6,FRANCIA,"VUELING AIRLINES, S.A.",VLG,10454,70,149.34
2023,6,FRANCIA,RYANAIR DAC,RYR,10403,69,150.77
2023,6,PORTUGAL,RYANAIR DAC,RYR,10331,60,172.18
2023,8,ALEMANIA,EUROWINGS GMBH,EWG,10216,79,129.32
2023,10,PORTUGAL,RYANAIR DAC,RYR,10134,60,168.9
2023,11,FRANCIA,"VUELING AIRLINES, S.A.",VLG,10008,66,151.64
2023,10,ALEMANIA,EUROWINGS GMBH,EWG,9970,75,132.93
2023,8,MARRUECOS,RYANAIR DAC,RYR,9857,56,176.02
2023,2,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,9846,58,169.76
2023,12,REINO UNIDO,EASYJET UK LTD ,EZY,9402,60,156.7
2023,9,MARRUECOS,RYANAIR DAC,RYR,9383,58,161.78
2023,5,FRANCIA,"VUELING AIRLINES, S.A.",VLG,9362,64,146.28
2023,4,FRANCIA,"VUELING AIRLINES, S.A.",VLG,9215,58,158.88
2023,12,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,9145,67,136.49
2023,5,ALEMANIA,EUROWINGS GMBH,EWG,9119,62,147.08
2023,6,ALEMANIA,EUROWINGS GMBH,EWG,9054,70,129.34
2023,3,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,8994,61,147.44
2023,10,RUMANIA,WIZZ AIR MALTA LTD,WMT,8883,45,197.4
2023,6,ESPAÑA,"VOLOTEA, S.L.",VOE,8830,57,154.91
2023,2,FRANCIA,"VUELING AIRLINES, S.A.",VLG,8810,53,166.23
2023,10,ESPAÑA,"VOLOTEA, S.L.",VOE,8802,58,151.76
2023,12,ESPAÑA,"VOLOTEA, S.L.",VOE,8799,63,139.67
2023,12,FRANCIA,RYANAIR DAC,RYR,8736,55,158.84
2023,8,RUMANIA,WIZZ AIR MALTA LTD,WMT,8726,46,189.7
2023,3,ALEMANIA,RYANAIR DAC,RYR,8723,48,181.73
2023,1,RUMANIA,WIZZ AIR HUNGARY LTD,WZZ,8668,40,216.7
2023,8,BELGICA,RYANAIR DAC,RYR,8664,49,176.82
2023,9,TURQUIA,TURKISH AIRLINES,THY,8654,60,144.23
2023,1,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,8654,65,133.14
2023,7,BELGICA,RYANAIR DAC,RYR,8648,47,184
2023,5,PORTUGAL,RYANAIR DAC,RYR,8646,54,160.11
2023,1,FRANCIA,"VUELING AIRLINES, S.A.",VLG,8544,54,158.22
2023,9,PORTUGAL,RYANAIR DAC,RYR,8512,49,173.71
2023,4,PORTUGAL,RYANAIR DAC,RYR,8496,50,169.92
2023,10,TURQUIA,TURKISH AIRLINES,THY,8390,62,135.32
2023,5,RUMANIA,WIZZ AIR MALTA LTD,WMT,8302,43,193.07
2023,4,ESPAÑA,"VOLOTEA, S.L.",VOE,8258,54,152.93
2023,11,RUMANIA,WIZZ AIR MALTA LTD,WMT,8250,38,217.11
2023,11,ALEMANIA,RYANAIR DAC,RYR,8211,52,157.9
2023,8,TURQUIA,TURKISH AIRLINES,THY,8194,62,132.16
2023,9,RUMANIA,WIZZ AIR MALTA LTD,WMT,8192,42,195.05
2023,7,MARRUECOS,RYANAIR DAC,RYR,8100,58,139.66
2023,5,ESPAÑA,"VOLOTEA, S.L.",VOE,8098,57,142.07
2023,9,ESPAÑA,"VOLOTEA, S.L.",VOE,8054,53,151.96
2023,12,RUMANIA,WIZZ AIR MALTA LTD,WMT,8047,44,182.89
2023,11,TURQUIA,TURKISH AIRLINES,THY,8016,60,133.6
2023,10,BELGICA,RYANAIR DAC,RYR,8016,44,182.18
2023,7,RUMANIA,WIZZ AIR MALTA LTD,WMT,7937,43,184.58
2023,6,RUMANIA,WIZZ AIR MALTA LTD,WMT,7916,43,184.09
2023,5,TURQUIA,TURKISH AIRLINES,THY,7915,60,131.92
2023,6,TURQUIA,TURKISH AIRLINES,THY,7881,59,133.58
2023,3,FRANCIA,"VUELING AIRLINES, S.A.",VLG,7872,49,160.65
2023,12,TURQUIA,TURKISH AIRLINES,THY,7759,62,125.15
2023,12,BELGICA,RYANAIR DAC,RYR,7751,44,176.16
2023,4,ALEMANIA,EUROWINGS GMBH,EWG,7749,54,143.5
2023,10,MARRUECOS,RYANAIR DAC,RYR,7576,49,154.61
2023,4,TURQUIA,TURKISH AIRLINES,THY,7567,60,126.12
2023,10,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7482,66,113.36
2023,3,RUMANIA,WIZZ AIR HUNGARY LTD,WZZ,7373,36,204.81
2023,1,ALEMANIA,RYANAIR DAC,RYR,7371,43,171.42
2023,11,ESPAÑA,"VOLOTEA, S.L.",VOE,7366,52,141.65
2023,7,IRLANDA,RYANAIR DAC,RYR,7301,40,182.52
2023,9,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7288,65,112.12
2023,5,MARRUECOS,RYANAIR DAC,RYR,7277,45,161.71
