Año,Mes,País,Aeropuerto,IATA,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2024,9,REINO UNIDO,LONDRES/GATWICK,LGW,12966,84,154.36
2024,9,REINO UNIDO,LONDRES /STANSTED,STN,9176,51,179.92
2024,9,REINO UNIDO,LONDRES / HEATHROW,LHR,7123,50,142.46
2024,9,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,3636,20,181.8
2024,9,REINO UNIDO,BRISTOL,BRS,2346,13,180.46
2024,9,REINO UNIDO,EAST MIDLANDS,EMA,2103,12,175.25
2024,9,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,1587,9,176.33
2024,9,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1573,9,174.78
2024,9,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1276,8,159.5
2024,9,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,23039,156,147.69
2024,9,HOLANDA,EINDHOVEN,EIN,13920,78,178.46
2024,9,HOLANDA,ROTTERDAM,RTM,3024,18,168
2024,9,FRANCIA,PARIS /ORLY,ORY,17450,106,164.62
2024,9,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,8291,94,88.2
2024,9,FRANCIA,MARSELLA,MRS,4012,25,160.48
2024,9,FRANCIA,NANTES / ATLANTIQUE,NTE,3534,21,168.29
2024,9,FRANCIA,LYON SAINT-EXUPERY,LYS,2001,13,153.92
2024,9,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1632,10,163.2
2024,9,FRANCIA,BURDEOS,BOD,1472,9,163.56
2024,9,FRANCIA,TOULOUSE /BLAGNAC,TLS,1341,9,149
2024,9,SUIZA,ZURICH,ZRH,14114,90,156.82
2024,9,SUIZA,GINEBRA/COINTRIN,GVA,4288,39,109.95
2024,9,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2946,17,173.29
2024,9,BELGICA,BRUSELAS,BRU,10638,63,168.86
2024,9,BELGICA,BRUSELAS/CHARLEROI,CRL,5657,30,188.57
2024,9,BELGICA,LIEGE /BIERSET,LGG,0,14,0
2024,9,PORTUGAL,LISBOA,LIS,8323,82,101.5
2024,9,PORTUGAL,OPORTO,OPO,6903,38,181.66
2024,9,PORTUGAL,FUNCHAL / MADEIRA,FNC,179,3,59.67
2024,9,POLONIA,WROCLAW /STRACHOWICE,WRO,3920,21,186.67
2024,9,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,3817,20,190.85
2024,9,POLONIA,CHOPINA W WARSZAWIE,WAW,3713,17,218.41
2024,9,POLONIA,VARSOVIA/MODLIN,WMI,1654,9,183.78
2024,9,POLONIA,GDANSK/REBIECHOWO,GDN,1583,9,175.89
2024,9,MARRUECOS,MARRAKECH /MENARA,RAK,5518,30,183.93
2024,9,MARRUECOS,TANGER /BOUKHALEF,TNG,2753,15,183.53
2024,9,MARRUECOS,FEZ/SAIS,FEZ,1616,9,179.56
2024,9,MARRUECOS,AGADIR/AL MASSIRA,AGA,1599,11,145.36
2024,9,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1514,26,58.23
2024,9,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5577,24,232.38
2024,9,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,3001,16,187.56
2024,9,RUMANIA,TIMISOARA,TSR,2203,12,183.58
2024,9,TURQUIA,ISTANBUL HAVALIMANI,IST,9778,60,162.97
2024,9,IRLANDA,DUBLIN,DUB,4584,25,183.36
2024,9,IRLANDA,CORK,ORK,3206,18,178.11
2024,9,AUSTRIA,VIENA  /INTERNACIONAL,VIE,7384,43,171.72
2024,9,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,6790,34,199.71
2024,9,BULGARIA,SOFIA ,SOF,5659,28,202.11
2024,9,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,3821,31,123.26
2024,9,MALTA,MALTA / LUQA,MLA,3284,18,182.44
2024,9,DINAMARCA,COPENHAGUE,CPH,1540,9,171.11
2024,9,DINAMARCA,BILLUND,BLL,1519,9,168.78
2024,9,ALBANIA,TIRANA,TIA,2376,12,198
2024,9,GRECIA,ATENAS/ATHINAI,ATH,1500,9,166.67
2024,9,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1445,9,160.56
2024,9,SUECIA,ESTOCOLMO/ARLANDA,ARN,1444,8,180.5
2024,9,LETONIA,RIGA,RIX,1128,8,141
2024,9,LUXEMBURGO,LUXEMBURGO,LUX,559,9,62.11
2024,9,ARGELIA,ARGEL/ HOUARI BOUMEDIEN,ALG,480,4,120
2024,9,MOLDAVIA,CHISINAU,RMO,362,2,181
2024,8,ESPAÑA,PALMA DE MALLORCA,PMI,38573,259,148.93
2024,8,ESPAÑA,IBIZA,IBZ,20325,159,127.83
2024,8,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15515,158,98.2
2024,8,ESPAÑA,SEVILLA,SVQ,12218,71,172.08
2024,8,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,9465,52,182.02
2024,8,ESPAÑA,MENORCA,MAH,9148,80,114.35
2024,8,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,8777,57,153.98
2024,8,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,7902,61,129.54
2024,8,ESPAÑA,GRAN CANARIA,LPA,6194,44,140.77
2024,8,ESPAÑA,BILBAO,BIO,5085,31,164.03
2024,8,ESPAÑA,ASTURIAS,OVD,3337,22,151.68
2024,8,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2849,27,105.52
2024,8,ESPAÑA,TENERIFE SUR,TFS,2379,13,183
2024,8,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1633,9,181.44
2024,8,ESPAÑA,A CORUÑA,LCG,1477,9,164.11
2024,8,ESPAÑA,SAN SEBASTIÁN,EAS,1313,9,145.89
2024,8,ESPAÑA,LA PALMA /STA.CRUZ DE LA PALMA,SPC,393,5,78.6
2024,8,ESPAÑA,VITORIA,VIT,0,21,0
2024,8,ITALIA,ROMA / FIUMICINO,FCO,21241,110,193.1
2024,8,ITALIA,MILAN/BERGAMO,BGY,10610,58,182.93
2024,8,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,10120,55,184
2024,8,ITALIA,MILAN /MALPENSA,MXP,7111,39,182.33
2024,8,ITALIA,PISA / GALILEO GALILEI,PSA,5090,28,181.79
2024,8,ITALIA,TREVISO/S.ANGELO (MIL),TSF,3805,21,181.19
2024,8,ITALIA,TURIN /CITTA DI TORINO,TRN,3144,18,174.67
2024,8,ITALIA,PALERMO /PUNTA RAISI,PMO,3093,17,181.94
2024,8,ITALIA,CAGLIARI / ELMAS,CAG,2836,16,177.25
2024,8,ITALIA,VERONA /VILLAFRANCA,VRN,2738,15,182.53
2024,8,ITALIA,NAPOLES,NAP,2469,13,189.92
2024,8,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2368,13,182.15
2024,8,ITALIA,BARI /PALESE,BRI,2228,12,185.67
2024,8,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1627,9,180.78
2024,8,ITALIA,OLBIA / COSTA SMERALDA,OLB,1477,9,164.11
2024,8,REINO UNIDO,LONDRES/GATWICK,LGW,15183,90,168.7
2024,8,REINO UNIDO,LONDRES /STANSTED,STN,9142,49,186.57
2024,8,REINO UNIDO,LONDRES / HEATHROW,LHR,8383,57,147.07
2024,8,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,4190,23,182.17
2024,8,REINO UNIDO,BRISTOL,BRS,2498,14,178.43
2024,8,REINO UNIDO,EAST MIDLANDS,EMA,1938,11,176.18
2024,8,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,1586,9,176.22
2024,8,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1498,9,166.44
2024,8,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1416,8,177
2024,8,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,11997,72,166.62
2024,8,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,5213,31,168.16
2024,8,ALEMANIA,BERLIN BRANDENBURG,BER,4274,23,185.83
2024,8,ALEMANIA,KOELN/BONN,CGN,4189,49,85.49
2024,8,ALEMANIA,DUSSELDORF,DUS,4041,31,130.35
2024,8,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,3531,23,153.52
2024,8,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,3015,20,150.75
2024,8,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,2605,14,186.07
2024,8,ALEMANIA,MEMMINGEN,FMM,2212,12,184.33
2024,8,ALEMANIA,NUREMBERG,NUE,1695,9,188.33
2024,8,ALEMANIA,FRANKFURT /HAHN,HHN,1631,9,181.22
2024,8,FRANCIA,PARIS /ORLY,ORY,19237,119,161.66
2024,8,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,9382,98,95.73
2024,8,FRANCIA,MARSELLA,MRS,4384,26,168.62
2024,8,FRANCIA,NANTES / ATLANTIQUE,NTE,3580,20,179
2024,8,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,2288,14,163.43
2024,8,FRANCIA,LYON SAINT-EXUPERY,LYS,2081,13,160.08
2024,8,FRANCIA,TOULOUSE /BLAGNAC,TLS,1590,9,176.67
2024,8,FRANCIA,BURDEOS,BOD,1541,9,171.22
2024,8,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,21182,159,133.22
2024,8,HOLANDA,EINDHOVEN,EIN,12232,72,169.89
2024,8,HOLANDA,ROTTERDAM,RTM,2806,17,165.06
2024,8,SUIZA,ZURICH,ZRH,13538,91,148.77
2024,8,SUIZA,GINEBRA/COINTRIN,GVA,4515,35,129
2024,8,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,1500,9,166.67
2024,8,PORTUGAL,LISBOA,LIS,8087,84,96.27
2024,8,PORTUGAL,OPORTO,OPO,7436,40,185.9
2024,8,PORTUGAL,FUNCHAL / MADEIRA,FNC,671,8,83.88
2024,8,BELGICA,BRUSELAS,BRU,9982,63,158.44
2024,8,BELGICA,BRUSELAS/CHARLEROI,CRL,5618,31,181.23
2024,8,BELGICA,LIEGE /BIERSET,LGG,0,14,0
2024,8,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,4337,23,188.57
2024,8,POLONIA,WROCLAW /STRACHOWICE,WRO,3988,22,181.27
2024,8,POLONIA,CHOPINA W WARSZAWIE,WAW,2902,13,223.23
2024,8,POLONIA,VARSOVIA/MODLIN,WMI,1632,9,181.33
2024,8,POLONIA,GDANSK/REBIECHOWO,GDN,1403,8,175.38
2024,8,MARRUECOS,MARRAKECH /MENARA,RAK,5347,29,184.38
2024,8,MARRUECOS,AGADIR/AL MASSIRA,AGA,2472,14,176.57
2024,8,MARRUECOS,TANGER /BOUKHALEF,TNG,2177,12,181.42
2024,8,MARRUECOS,FEZ/SAIS,FEZ,1640,9,182.22
2024,8,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1381,27,51.15
2024,8,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5706,26,219.46
2024,8,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,2746,15,183.07
2024,8,RUMANIA,TIMISOARA,TSR,2555,14,182.5
2024,8,TURQUIA,ISTANBUL HAVALIMANI,IST,9531,62,153.73
2024,8,AUSTRIA,VIENA  /INTERNACIONAL,VIE,8548,52,164.38
2024,8,IRLANDA,DUBLIN,DUB,4952,27,183.41
2024,8,IRLANDA,CORK,ORK,2998,17,176.35
2024,8,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,6406,35,183.03
2024,8,BULGARIA,SOFIA ,SOF,5608,29,193.38
2024,8,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,4201,27,155.59
2024,8,MALTA,MALTA / LUQA,MLA,3119,17,183.47
2024,8,ALBANIA,TIRANA,TIA,2847,14,203.36
2024,8,DINAMARCA,COPENHAGUE,CPH,1374,9,152.67
2024,8,DINAMARCA,BILLUND,BLL,1156,9,128.44
2024,8,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1521,9,169
2024,8,SUECIA,ESTOCOLMO/ARLANDA,ARN,1445,9,160.56
2024,8,GRECIA,ATENAS/ATHINAI,ATH,1304,8,163
2024,8,LETONIA,RIGA,RIX,1275,9,141.67
2024,8,ARGELIA,ARGEL/ HOUARI BOUMEDIEN,ALG,943,9,104.78
2024,8,MOLDAVIA,CHISINAU,RMO,675,4,168.75
2024,8,LUXEMBURGO,LUXEMBURGO,LUX,565,9,62.78
2024,7,ESPAÑA,PALMA DE MALLORCA,PMI,38660,262,147.56
2024,7,ESPAÑA,IBIZA,IBZ,20639,166,124.33
2024,7,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15792,159,99.32
2024,7,ESPAÑA,SEVILLA,SVQ,13407,100,134.07
2024,7,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,9883,54,183.02
2024,7,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,8483,58,146.26
2024,7,ESPAÑA,MENORCA,MAH,8235,71,115.99
2024,7,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,7767,69,112.57
2024,7,ESPAÑA,BILBAO,BIO,6198,48,129.12
2024,7,ESPAÑA,GRAN CANARIA,LPA,5215,38,137.24
2024,7,ESPAÑA,ASTURIAS,OVD,3122,21,148.67
2024,7,ESPAÑA,TENERIFE SUR,TFS,2420,13,186.15
2024,7,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2002,17,117.76
2024,7,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1614,9,179.33
2024,7,ESPAÑA,A CORUÑA,LCG,1449,9,161
2024,7,ESPAÑA,SAN SEBASTIÁN,EAS,1293,9,143.67
2024,7,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,743,16,46.44
2024,7,ESPAÑA,LA PALMA /STA.CRUZ DE LA PALMA,SPC,87,2,43.5
2024,7,ESPAÑA,VITORIA,VIT,0,23,0
2024,7,ITALIA,ROMA / FIUMICINO,FCO,20516,107,191.74
2024,7,ITALIA,MILAN/BERGAMO,BGY,12529,68,184.25
2024,7,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8790,47,187.02
2024,7,ITALIA,MILAN /MALPENSA,MXP,6625,36,184.03
2024,7,ITALIA,PISA / GALILEO GALILEI,PSA,5668,31,182.84
2024,7,ITALIA,TREVISO/S.ANGELO (MIL),TSF,4242,23,184.43
2024,7,ITALIA,PALERMO /PUNTA RAISI,PMO,3324,18,184.67
2024,7,ITALIA,TURIN /CITTA DI TORINO,TRN,3314,18,184.11
2024,7,ITALIA,VERONA /VILLAFRANCA,VRN,3281,18,182.28
2024,7,ITALIA,NAPOLES,NAP,2422,13,186.31
2024,7,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2398,13,184.46
2024,7,ITALIA,CAGLIARI / ELMAS,CAG,2369,14,169.21
2024,7,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1606,9,178.44
2024,7,ITALIA,BARI /PALESE,BRI,1447,8,180.88
2024,7,ITALIA,OLBIA / COSTA SMERALDA,OLB,1446,9,160.67
2024,7,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,12585,75,167.8
2024,7,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4874,31,157.23
2024,7,ALEMANIA,DUSSELDORF,DUS,4829,31,155.77
2024,7,ALEMANIA,KOELN/BONN,CGN,4341,48,90.44
2024,7,ALEMANIA,BERLIN BRANDENBURG,BER,3855,21,183.57
2024,7,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,3284,21,156.38
2024,7,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,3240,19,170.53
2024,7,ALEMANIA,MEMMINGEN,FMM,2483,14,177.36
2024,7,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,2204,12,183.67
2024,7,ALEMANIA,NUREMBERG,NUE,1676,9,186.22
2024,7,ALEMANIA,FRANKFURT /HAHN,HHN,1660,9,184.44
2024,7,FRANCIA,PARIS /ORLY,ORY,20012,110,181.93
2024,7,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,9304,95,97.94
2024,7,FRANCIA,MARSELLA,MRS,4875,27,180.56
2024,7,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,2424,13,186.46
2024,7,FRANCIA,LYON SAINT-EXUPERY,LYS,2415,14,172.5
2024,7,FRANCIA,NANTES / ATLANTIQUE,NTE,2122,12,176.83
2024,7,FRANCIA,TOULOUSE /BLAGNAC,TLS,1603,9,178.11
2024,7,FRANCIA,BURDEOS,BOD,1582,9,175.78
2024,7,REINO UNIDO,LONDRES/GATWICK,LGW,13775,86,160.17
2024,7,REINO UNIDO,LONDRES /STANSTED,STN,8235,44,187.16
2024,7,REINO UNIDO,LONDRES / HEATHROW,LHR,7784,52,149.69
2024,7,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,4065,22,184.77
2024,7,REINO UNIDO,BRISTOL,BRS,2361,13,181.62
2024,7,REINO UNIDO,EAST MIDLANDS,EMA,1704,9,189.33
2024,7,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1649,9,183.22
2024,7,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1594,9,177.11
2024,7,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,1460,8,182.5
2024,7,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,22529,156,144.42
2024,7,HOLANDA,EINDHOVEN,EIN,13212,72,183.5
2024,7,HOLANDA,ROTTERDAM,RTM,2932,16,183.25
2024,7,SUIZA,ZURICH,ZRH,14914,93,160.37
2024,7,SUIZA,GINEBRA/COINTRIN,GVA,5819,39,149.21
2024,7,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,1618,9,179.78
2024,7,BELGICA,BRUSELAS,BRU,10903,64,170.36
2024,7,BELGICA,BRUSELAS/CHARLEROI,CRL,5944,31,191.74
2024,7,BELGICA,LIEGE /BIERSET,LGG,0,15,0
2024,7,PORTUGAL,LISBOA,LIS,8698,82,106.07
2024,7,PORTUGAL,OPORTO,OPO,6360,35,181.71
2024,7,PORTUGAL,FUNCHAL / MADEIRA,FNC,330,6,55
2024,7,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,4118,22,187.18
2024,7,POLONIA,WROCLAW /STRACHOWICE,WRO,3880,22,176.36
2024,7,POLONIA,CHOPINA W WARSZAWIE,WAW,3148,14,224.86
2024,7,POLONIA,GDANSK/REBIECHOWO,GDN,1683,9,187
2024,7,POLONIA,VARSOVIA/MODLIN,WMI,1635,9,181.67
2024,7,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5092,24,212.17
2024,7,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,2488,14,177.71
2024,7,RUMANIA,TIMISOARA,TSR,2299,13,176.85
2024,7,MARRUECOS,MARRAKECH /MENARA,RAK,3973,27,147.15
2024,7,MARRUECOS,TANGER /BOUKHALEF,TNG,2115,14,151.07
2024,7,MARRUECOS,AGADIR/AL MASSIRA,AGA,1264,13,97.23
2024,7,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1149,26,44.19
2024,7,MARRUECOS,FEZ/SAIS,FEZ,983,9,109.22
2024,7,AUSTRIA,VIENA  /INTERNACIONAL,VIE,8520,52,163.85
2024,7,IRLANDA,DUBLIN,DUB,5010,27,185.56
2024,7,IRLANDA,CORK,ORK,3305,18,183.61
2024,7,TURQUIA,ISTANBUL HAVALIMANI,IST,8200,61,134.43
2024,7,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,6568,37,177.51
2024,7,BULGARIA,SOFIA ,SOF,4380,27,162.22
2024,7,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,4013,26,154.35
2024,7,MALTA,MALTA / LUQA,MLA,3257,18,180.94
2024,7,DINAMARCA,COPENHAGUE,CPH,1621,9,180.11
2024,7,DINAMARCA,BILLUND,BLL,1619,9,179.89
2024,7,ALBANIA,TIRANA,TIA,2373,13,182.54
2024,7,SUECIA,ESTOCOLMO/ARLANDA,ARN,1711,9,190.11
2024,7,GRECIA,ATENAS/ATHINAI,ATH,1413,9,157
2024,7,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1272,8,159
2024,7,LETONIA,RIGA,RIX,1194,9,132.67
2024,7,MOLDAVIA,CHISINAU,RMO,845,8,105.62
2024,7,LUXEMBURGO,LUXEMBURGO,LUX,601,9,66.78
2024,7,ARGELIA,ARGEL/ HOUARI BOUMEDIEN,ALG,544,5,108.8
2024,6,ESPAÑA,PALMA DE MALLORCA,PMI,37077,267,138.87
2024,6,ESPAÑA,IBIZA,IBZ,18658,151,123.56
2024,6,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15352,152,101
2024,6,ESPAÑA,SEVILLA,SVQ,13157,109,120.71
2024,6,ESPAÑA,BILBAO,BIO,9522,76,125.29
2024,6,ESPAÑA,MENORCA,MAH,7420,66,112.42
2024,6,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,6747,37,182.35
2024,6,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,5727,38,150.71
2024,6,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,5413,59,91.75
2024,6,ESPAÑA,GRAN CANARIA,LPA,4598,26,176.85
2024,6,ESPAÑA,ASTURIAS,OVD,3092,21,147.24
2024,6,ESPAÑA,TENERIFE SUR,TFS,2565,14,183.21
2024,6,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1673,33,50.7
2024,6,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1555,9,172.78
2024,6,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,1468,8,183.5
2024,6,ESPAÑA,A CORUÑA,LCG,1291,9,143.44
2024,6,ESPAÑA,SAN SEBASTIÁN,EAS,1095,8,136.88
2024,6,ESPAÑA,VITORIA,VIT,0,20,0
2024,6,ITALIA,ROMA / FIUMICINO,FCO,17600,97,181.44
2024,6,ITALIA,MILAN/BERGAMO,BGY,9252,51,181.41
2024,6,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8477,46,184.28
2024,6,ITALIA,PISA / GALILEO GALILEI,PSA,4644,26,178.62
2024,6,ITALIA,VERONA /VILLAFRANCA,VRN,4513,27,167.15
2024,6,ITALIA,MILAN /MALPENSA,MXP,4438,25,177.52
2024,6,ITALIA,TREVISO/S.ANGELO (MIL),TSF,3711,21,176.71
2024,6,ITALIA,TURIN /CITTA DI TORINO,TRN,2663,15,177.53
2024,6,ITALIA,NAPOLES,NAP,2404,13,184.92
2024,6,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2345,13,180.38
2024,6,ITALIA,PALERMO /PUNTA RAISI,PMO,2019,12,168.25
2024,6,ITALIA,CAGLIARI / ELMAS,CAG,1922,13,147.85
2024,6,ITALIA,BARI /PALESE,BRI,1683,9,187
2024,6,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1387,8,173.38
2024,6,ITALIA,OLBIA / COSTA SMERALDA,OLB,407,3,135.67
2024,6,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,10579,67,157.9
2024,6,ALEMANIA,BERLIN BRANDENBURG,BER,4861,29,167.62
2024,6,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4560,30,152
2024,6,ALEMANIA,DUSSELDORF,DUS,4045,30,134.83
2024,6,ALEMANIA,KOELN/BONN,CGN,3955,46,85.98
2024,6,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,2614,18,145.22
2024,6,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,2429,14,173.5
2024,6,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,2167,17,127.47
2024,6,ALEMANIA,MEMMINGEN,FMM,1777,13,136.69
2024,6,ALEMANIA,NUREMBERG,NUE,1595,9,177.22
2024,6,ALEMANIA,FRANKFURT /HAHN,HHN,1490,9,165.56
2024,6,REINO UNIDO,LONDRES/GATWICK,LGW,13336,85,156.89
2024,6,REINO UNIDO,LONDRES /STANSTED,STN,8116,44,184.45
2024,6,REINO UNIDO,LONDRES / HEATHROW,LHR,6154,43,143.12
2024,6,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,3846,21,183.14
2024,6,REINO UNIDO,BRISTOL,BRS,2251,13,173.15
2024,6,REINO UNIDO,EAST MIDLANDS,EMA,1639,9,182.11
2024,6,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1618,9,179.78
2024,6,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1588,9,176.44
2024,6,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,1381,8,172.62
2024,6,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,21926,155,141.46
2024,6,HOLANDA,EINDHOVEN,EIN,13353,75,178.04
2024,6,HOLANDA,ROTTERDAM,RTM,2894,17,170.24
2024,6,FRANCIA,PARIS /ORLY,ORY,18491,106,174.44
2024,6,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,8067,96,84.03
2024,6,FRANCIA,MARSELLA,MRS,2925,20,146.25
2024,6,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,2145,12,178.75
2024,6,FRANCIA,LYON SAINT-EXUPERY,LYS,1847,12,153.92
2024,6,FRANCIA,NANTES / ATLANTIQUE,NTE,1605,9,178.33
2024,6,FRANCIA,TOULOUSE /BLAGNAC,TLS,1256,8,157
2024,6,FRANCIA,BURDEOS,BOD,1139,8,142.38
2024,6,SUIZA,ZURICH,ZRH,12740,90,141.56
2024,6,SUIZA,GINEBRA/COINTRIN,GVA,3514,34,103.35
2024,6,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2304,15,153.6
2024,6,PORTUGAL,LISBOA,LIS,7722,81,95.33
2024,6,PORTUGAL,OPORTO,OPO,6300,35,180
2024,6,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,3982,21,189.62
2024,6,POLONIA,CHOPINA W WARSZAWIE,WAW,3661,16,228.81
2024,6,POLONIA,WROCLAW /STRACHOWICE,WRO,2942,16,183.88
2024,6,POLONIA,GDANSK/REBIECHOWO,GDN,1927,9,214.11
2024,6,POLONIA,VARSOVIA/MODLIN,WMI,1489,8,186.12
2024,6,BELGICA,BRUSELAS,BRU,9304,55,169.16
2024,6,BELGICA,BRUSELAS/CHARLEROI,CRL,4073,22,185.14
2024,6,BELGICA,LIEGE /BIERSET,LGG,0,13,0
2024,6,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5156,24,214.83
2024,6,RUMANIA,TIMISOARA,TSR,1997,12,166.42
2024,6,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,1939,11,176.27
2024,6,MARRUECOS,MARRAKECH /MENARA,RAK,3268,22,148.55
2024,6,MARRUECOS,TANGER /BOUKHALEF,TNG,1764,13,135.69
2024,6,MARRUECOS,AGADIR/AL MASSIRA,AGA,1129,13,86.85
2024,6,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1058,26,40.69
2024,6,MARRUECOS,FEZ/SAIS,FEZ,1028,9,114.22
2024,6,TURQUIA,ISTANBUL HAVALIMANI,IST,8071,60,134.52
2024,6,IRLANDA,DUBLIN,DUB,4673,25,186.92
2024,6,IRLANDA,CORK,ORK,3171,17,186.53
