"Icao_Aerolinea";"Iata_Aeropuerto";"Fecha";"Hora";"Vuelo";"Origen";"Estado";"Numero_Vuelo";"Nombre_Aeropuerto";"Ciudad_Aeropuerto";"País_Aeropuerto";"Icao_Aeropuerto";"Latitud";"Longitud";"Altitud";"Zona_Horaria";"Nombre_Aerolinea";"País_Aerolinea";"PAX_Medio_Aeropuerto";"PAX_Medio_Compania";"PAX_Medio_Total";"franja_horaria"
"VOE";"OVD";"2025-11-09";"12:05";"VOE3582";"ASTURIAS (OVD)";"En vuelo";"3582";"Asturias Airport";"Aviles";"Spain";"LEAS";"43,5635986328125";"-6,03461980819702";"416";"Europe/Madrid";"VOLOTEA Airways";"Spain";"141,8606382978723";"150,132708333333341";"145,9966733156028";"Tarde"
"VOE";"OVD";"2025-11-14";"12:20";"VOE3582";"ASTURIAS (OVD)";"No informado";"3582";"Asturias Airport";"Aviles";"Spain";"LEAS";"43,5635986328125";"-6,03461980819702";"416";"Europe/Madrid";"VOLOTEA Airways";"Spain";"141,8606382978723";"150,132708333333341";"145,9966733156028";"Tarde"
"VOE";"LCG";"2025-11-21";"13:05";"VOE3816";"A CORUÑA (LCG)";"No informado";"3816";"A Coruña Airport";"La Coruna";"Spain";"LECO";"43,3021010000000";"-8,37726000000000";"326";"Europe/Madrid";"VOLOTEA Airways";"Spain";"145,2131818181818";"150,132708333333341";"147,6729450757576";"Tarde"
"VOE";"BOD";"2025-11-21";"09:15";"VOE2436";"BURDEOS (BOD)";"No informado";"2436";"Bordeaux-Mérignac Airport";"Bordeaux";"France";"LFBD";"44,8283004761000";"-0,71555602550500";"162";"Europe/Paris";"VOLOTEA Airways";"Spain";"155,1073076923077";"150,132708333333341";"152,6200080128205";"Mañana"
"VOE";"LYS";"2025-11-14";"08:15";"VOE2656";"LYON (LYS)";"No informado";"2656";"Lyon Saint-Exupéry Airport";"Lyon";"France";"LFLL";"45,7255560000000";"5,08111100000000";"821";"Europe/Paris";"VOLOTEA Airways";"Spain";"156,8418918918919";"150,132708333333341";"153,4873001126126";"Mañana"
"VOE";"LCG";"2025-11-17";"21:10";"VOE3816";"A CORUÑA (LCG)";"No informado";"3816";"A Coruña Airport";"La Coruna";"Spain";"LECO";"43,3021010000000";"-8,37726000000000";"326";"Europe/Madrid";"VOLOTEA Airways";"Spain";"145,2131818181818";"150,132708333333341";"147,6729450757576";"Noche"
"VOE";"LYS";"2025-11-10";"11:45";"VOE2656";"LYON (LYS)";"No informado";"2656";"Lyon Saint-Exupéry Airport";"Lyon";"France";"LFLL";"45,7255560000000";"5,08111100000000";"821";"Europe/Paris";"VOLOTEA Airways";"Spain";"156,8418918918919";"150,132708333333341";"153,4873001126126";"Mañana"
"VOE";"BIO";"2025-11-10";"08:40";"VOE3536";"BILBAO (BIO)";"No informado";"3536";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43,3011016845703";"-2,91060996055603";"138";"Europe/Madrid";"VOLOTEA Airways";"Spain";"117,2055319148936";"150,132708333333341";"133,6691201241135";"Mañana"
"VOE";"OVD";"2025-11-12";"12:10";"VOE3582";"ASTURIAS (OVD)";"No informado";"3582";"Asturias Airport";"Aviles";"Spain";"LEAS";"43,5635986328125";"-6,03461980819702";"416";"Europe/Madrid";"VOLOTEA Airways";"Spain";"141,8606382978723";"150,132708333333341";"145,9966733156028";"Tarde"
"VOE";"OVD";"2025-11-15";"13:45";"VOE3582";"ASTURIAS (OVD)";"No informado";"3582";"Asturias Airport";"Aviles";"Spain";"LEAS";"43,5635986328125";"-6,03461980819702";"416";"Europe/Madrid";"VOLOTEA Airways";"Spain";"141,8606382978723";"150,132708333333341";"145,9966733156028";"Tarde"
"WMT";"OTP";"2025-11-11";"10:40";"WMT3185";"BUCAREST (OTP)";"No informado";"3185";"Henri Coandă International Airport";"Bucharest";"Romania";"LROP";"44,5711111000000";"26,08500000000000";"314";"Europe/Bucharest";"Wizz Air Malta";"Malta";"205,1893617021277";"198,263536585365841";"201,7264491437467";"Mañana"
"WMT";"IAS";"2025-11-15";"09:00";"WMT3723";"IASI (IAS)";"No informado";"3723";"Iaşi Airport";"Iasi";"Romania";"LRIA";"47,1785011291504";"27,62059974670410";"397";"Europe/Bucharest";"Wizz Air Malta";"Malta";"178,1000000000000";"198,263536585365841";"188,1817682926829";"Mañana"
"WMT";"FCO";"2025-11-17";"20:35";"WMT6045";"ROMA /FIUMICINO (FCO)";"No informado";"6045";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"Wizz Air Malta";"Malta";"176,6825531914893";"198,263536585365841";"187,4730448884276";"Noche"
"WMT";"TSR";"2025-11-11";"19:35";"WMT3567";"TIMISOARA (TSR)";"No informado";"3567";"Timişoara Traian Vuia Airport";"Timisoara";"Romania";"LRTR";"45,8098983764648";"21,33790016174316";"348";"Europe/Bucharest";"Wizz Air Malta";"Malta";"171,5704347826087";"198,263536585365841";"184,9169856839873";"Noche"
"WMT";"FCO";"2025-11-22";"14:40";"WMT6027";"ROMA /FIUMICINO (FCO)";"No informado";"6027";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"Wizz Air Malta";"Malta";"176,6825531914893";"198,263536585365841";"187,4730448884276";"Tarde"
"WMT";"OTP";"2025-11-16";"09:50";"WMT3185";"BUCAREST (OTP)";"No informado";"3185";"Henri Coandă International Airport";"Bucharest";"Romania";"LROP";"44,5711111000000";"26,08500000000000";"314";"Europe/Bucharest";"Wizz Air Malta";"Malta";"205,1893617021277";"198,263536585365841";"201,7264491437467";"Mañana"
"WMT";"MXP";"2025-11-10";"14:10";"WMT6317";"MILAN /MALPENSA (MXP)";"No informado";"6317";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45,6306000000000";"8,72811000000000";"768";"Europe/Rome";"Wizz Air Malta";"Malta";"173,2689361702128";"198,263536585365841";"185,7662363777893";"Tarde"
"WMT";"CLJ";"2025-11-12";"20:00";"WMT3411";"CLUJ NAPOCA/SOMESENI (CLJ)";"No informado";"3411";"Cluj-Napoca International Airport";"Cluj-napoca";"Romania";"LRCL";"46,7851982116699";"23,68619918823242";"1036";"Europe/Bucharest";"Wizz Air Malta";"Malta";"184,6127659574468";"198,263536585365841";"191,4381512714063";"Noche"
"WMT";"TIA";"2025-11-18";"21:30";"WMT5155";"TIRANA (TIA)";"No informado";"5155";"Tirana International Airport Mother Teresa";"Tirana";"Albania";"LATI";"41,4146995544000";"19,72060012820000";"126";"Europe/Tirane";"Wizz Air Malta";"Malta";"189,4388888888889";"198,263536585365841";"193,8512127371274";"Noche"
"WZZ";"WAW";"2025-11-18";"09:05";"WZZ1337";"VARSOVIA (WAW)";"No informado";"1337";"Warsaw Chopin Airport";"Warsaw";"Poland";"EPWA";"52,1656990051000";"20,96710014340000";"362";"Europe/Warsaw";"Wizz Air";"Hungary";"218,2888888888889";"196,381229508196725";"207,3350591985428";"Mañana"
"WZZ";"BUD";"2025-11-10";"09:05";"WZZ2385";"BUDAPEST (BUD)";"No informado";"2385";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47,4297600000000";"19,26109300000000";"495";"Europe/Budapest";"Wizz Air";"Hungary";"181,3585106382979";"196,381229508196725";"188,8698700732473";"Mañana"
"WZZ";"BUD";"2025-11-09";"18:50";"WZZ2385";"BUDAPEST (BUD)";"No informado";"2385";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47,4297600000000";"19,26109300000000";"495";"Europe/Budapest";"Wizz Air";"Hungary";"181,3585106382979";"196,381229508196725";"188,8698700732473";"Noche"
"WZZ";"KRK";"2025-11-15";"19:35";"WZZ2079";"CRACOVIA (KRK)";"No informado";"2079";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50,0777020000000";"19,78480000000000";"791";"Europe/Warsaw";"Wizz Air";"Hungary";"189,3227659574468";"196,381229508196725";"192,8519977328218";"Noche"
"WZZ";"WAW";"2025-11-22";"09:35";"WZZ1337";"VARSOVIA (WAW)";"No informado";"1337";"Warsaw Chopin Airport";"Warsaw";"Poland";"EPWA";"52,1656990051000";"20,96710014340000";"362";"Europe/Warsaw";"Wizz Air";"Hungary";"218,2888888888889";"196,381229508196725";"207,3350591985428";"Mañana"
"WZZ";"BUD";"2025-11-14";"09:10";"WZZ2385";"BUDAPEST (BUD)";"No informado";"2385";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47,4297600000000";"19,26109300000000";"495";"Europe/Budapest";"Wizz Air";"Hungary";"181,3585106382979";"196,381229508196725";"188,8698700732473";"Mañana"
