"Compañía";"Año";"Mes";"País";"Operaciones Totales";"Pasajeros Totales";"PAX_medio";"icao_aerolinea"
"TAP AIR PORTUGAL";"2023";"Mayo       de 2023";"PORTUGAL";"64,000";"5,042";"0,0787812500000000";"TAP"
"TAP AIR PORTUGAL";"2023";"Enero      de 2023";"PORTUGAL";"64,000";"4,996";"0,0780625000000000";"TAP"
"TAP AIR PORTUGAL";"2024";"Marzo      de 2024";"PORTUGAL";"53,000";"4,673";"0,0881698113207547";"TAP"
"TAP AIR PORTUGAL";"2024";"Mayo       de 2024";"PORTUGAL";"62,000";"5,391";"0,0869516129032258";"TAP"
"TAP AIR PORTUGAL";"2025";"Noviembre  de 2025";"PORTUGAL";"49,000";"3,988";"0,0813877551020408";"TAP"
"TAP AIR PORTUGAL";"2023";"Marzo      de 2023";"PORTUGAL";"62,000";"5,517";"0,0889838709677419";"TAP"
"TAP AIR PORTUGAL";"2024";"Febrero    de 2024";"PORTUGAL";"46,000";"4,197";"0,0912391304347826";"TAP"
"TAP AIR PORTUGAL";"2024";"Diciembre  de 2024";"PORTUGAL";"47,000";"3,628";"0,0771914893617021";"TAP"
"TAP AIR PORTUGAL";"2023";"Diciembre  de 2023";"PORTUGAL";"54,000";"4,173";"0,0772777777777778";"TAP"
"TAP AIR PORTUGAL";"2023";"Septiembre de 2023";"PORTUGAL";"64,000";"5,328";"0,0832500000000000";"TAP"
"TAROM (ROMANIAN AIR TRANSPORT)";"2023";"Diciembre  de 2023";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Agosto     de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Febrero    de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Mayo       de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Julio      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2023";"Noviembre  de 2023";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2023";"Octubre    de 2023";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Noviembre  de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Abril      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Marzo      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Septiembre de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Diciembre  de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Junio      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2025";"Enero      de 2025";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Octubre    de 2024";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2025";"Marzo      de 2025";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2025";"Febrero    de 2025";"ESPAÑA";"0,000";NA;NA;NA
"TAROM (ROMANIAN AIR TRANSPORT)";"2024";"Enero      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"Total";"2022";"Septiembre de 2022";"IRLANDA";"26,000";"4,554";"0,1751538461538462";NA
"Total";"2022";"Abril      de 2022";"ALEMANIA";"235,000";"33,684";"0,1433361702127660";NA
"Total";"2023";"Noviembre  de 2023";"FRANCIA";"193,000";"24,001";"0,1243575129533679";NA
"Total";"2022";"Septiembre de 2022";"LETONIA";"4,000";"578,000";"144,5000000000000000";NA
"Total";"2022";"Abril      de 2022";"AUSTRIA";"22,000";"3,754";"0,1706363636363636";NA
"Total";"2022";"Septiembre de 2022";"LUXEMBURGO";"9,000";"587,000";"65,2222222222222285";NA
"Total";"2022";"Septiembre de 2022";"MALTA";"13,000";"2,341";"0,1800769230769231";NA
"Total";"2022";"Abril      de 2022";"BELGICA";"116,000";"15,876";"0,1368620689655172";NA
"Total";"2022";"Abril      de 2022";"BULGARIA";"12,000";"1,784";"0,1486666666666667";NA
"Total";"2022";"Septiembre de 2022";"POLONIA";"17,000";"3,179";"0,1870000000000000";NA
"Total";"2025";"Julio      de 2025";"AUSTRIA";"46,000";"8,217";"0,1786304347826087";NA
"Total";"2024";"Junio      de 2024";"REINO UNIDO";"241,000";"39,929";"0,1656804979253112";NA
"Total";"2022";"Abril      de 2022";"ESPAÑA";"1,076";"112,216";"104,2899628252787920";NA
"Total";"2023";"Noviembre  de 2023";"LUXEMBURGO";"2,000";"71,000";"35,5000000000000000";NA
"Total";"2025";"Julio      de 2025";"DINAMARCA";"17,000";"2,762";"0,1624705882352941";NA
"Total";"2022";"Septiembre de 2022";"SUIZA";"102,000";"15,141";"0,1484411764705882";NA
"Total";"2022";"Abril      de 2022";"FRANCIA";"210,000";"30,348";"0,1445142857142857";NA
"Total";"2023";"Abril      de 2023";"ALEMANIA";"243,000";"36,699";"0,1510246913580247";NA
"Total";"2022";"Abril      de 2022";"HOLANDA";"215,000";"31,173";"0,1449906976744186";NA
"Total";"2023";"Noviembre  de 2023";"PORTUGAL";"80,000";"9,958";"0,1244750000000000";NA
"Total";"2023";"Noviembre  de 2023";"QATAR";"1,000";"0,000";"0,0000000000000000";NA
"Total";"2022";"Abril      de 2022";"HUNGRIA";"8,000";"1,449";"0,1811250000000000";NA
"Total";"2022";"Abril      de 2022";"IRLANDA";"16,000";"2,838";"0,1773750000000000";NA
"Total";"2023";"Abril      de 2023";"BULGARIA";"19,000";"3,392";"0,1785263157894737";NA
"Total";"2022";"Abril      de 2022";"ITALIA";"256,000";"42,999";"0,1679648437500000";NA
"Total";"2023";"Abril      de 2023";"EGIPTO";"4,000";"670,000";"167,5000000000000000";NA
"Total";"2022";"Abril      de 2022";"LETONIA";"4,000";"483,000";"120,7500000000000000";NA
"Total";"2024";"Marzo      de 2024";"BELGICA";"97,000";"14,646";"0,1509896907216495";NA
"Total";"2022";"Abril      de 2022";"LUXEMBURGO";"9,000";"474,000";"52,6666666666666643";NA
"Total";"2022";"Abril      de 2022";"MALTA";"13,000";"1,869";"0,1437692307692308";NA
"Total";"2022";"Abril      de 2022";"MARRUECOS";"58,000";"5,344";"0,0921379310344828";NA
"Total";"2022";"Abril      de 2022";"POLONIA";"17,000";"3,002";"0,1765882352941176";NA
"Total";"2023";"Noviembre  de 2023";"TURQUIA";"60,000";"8,016";"0,1336000000000000";NA
"Total";"2022";"Abril      de 2022";"PORTUGAL";"117,000";"12,121";"0,1035982905982906";NA
"Total";"2022";"Abril      de 2022";"REINO UNIDO";"216,000";"32,566";"0,1507685185185185";NA
"Total";"2022";"Abril      de 2022";"REPUBLICA CHECA";"11,000";"1,363";"0,1239090909090909";NA
"Total";"2022";"Abril      de 2022";"REPUBLICA DE SERBIA";"4,000";"455,000";"113,7500000000000000";NA
"Total";"2022";"Abril      de 2022";"RUMANIA";"51,000";"8,773";"0,1720196078431372";NA
"Total";"2023";"Abril      de 2023";"FRANCIA";"252,000";"39,433";"0,1564801587301587";NA
"Total";"2023";"Octubre    de 2023";"BULGARIA";"13,000";"2,485";"0,1911538461538461";NA
"Total";"2022";"Abril      de 2022";"SUIZA";"80,000";"11,073";"0,1384125000000000";NA
"Total";"2022";"Abril      de 2022";"TURQUIA";"33,000";"4,514";"0,1367878787878788";NA
"Total";"2024";"Marzo      de 2024";"FRANCIA";"214,000";"30,798";"0,1439158878504673";NA
"Total";"2022";"Agosto     de 2022";"ALEMANIA";"256,000";"35,478";"0,1385859375000000";NA
"Total";"2022";"Agosto     de 2022";"AUSTRIA";"43,000";"7,179";"0,1669534883720930";NA
"Total";"2023";"Abril      de 2023";"HUNGRIA";"9,000";"1,615";"0,1794444444444444";NA
"Total";"2023";"Abril      de 2023";"IRLANDA";"25,000";"4,477";"0,1790800000000000";NA
"Total";"2022";"Agosto     de 2022";"BELGICA";"111,000";"14,389";"0,1296306306306306";NA
"Total";"2022";"Agosto     de 2022";"BULGARIA";"13,000";"2,289";"0,1760769230769231";NA
"Total";"2023";"Abril      de 2023";"LETONIA";"5,000";"677,000";"135,4000000000000057";NA
"Total";"2022";"Agosto     de 2022";"ESPAÑA";"1,072";"139,286";"129,9309701492537386";NA
"Total";"2025";"Junio      de 2025";"ALBANIA";"10,000";"2,018";"0,2018000000000000";NA
"Total";"2023";"Abril      de 2023";"REINO UNIDO";"228,000";"36,242";"0,1589561403508772";NA
"Total";"2022";"Agosto     de 2022";"FRANCIA";"277,000";"39,382";"0,1421732851985560";NA
"Total";"2023";"Abril      de 2023";"REPUBLICA DE SERBIA";"9,000";"1,261";"0,1401111111111111";NA
"Total";"2022";"Agosto     de 2022";"GRECIA";"9,000";"1,364";"0,1515555555555556";NA
"Total";"2025";"Junio      de 2025";"AUSTRIA";"44,000";"7,324";"0,1664545454545454";NA
"Total";"2023";"Abril      de 2023";"SUECIA";"9,000";"1,660";"0,1844444444444444";NA
"Total";"2022";"Agosto     de 2022";"HOLANDA";"190,000";"26,840";"0,1412631578947368";NA
"Total";"2023";"Octubre    de 2023";"ITALIA";"392,000";"69,908";"0,1783367346938776";NA
"Total";"2023";"Abril      de 2023";"TURQUIA";"60,000";"7,567";"0,1261166666666667";NA
"Total";"2022";"Agosto     de 2022";"HUNGRIA";"9,000";"1,641";"0,1823333333333333";NA
"Total";"2023";"Octubre    de 2023";"LETONIA";"9,000";"1,255";"0,1394444444444444";NA
"Total";"2022";"Agosto     de 2022";"IRLANDA";"25,000";"4,440";"0,1776000000000000";NA
"Total";"2023";"Octubre    de 2023";"LUXEMBURGO";"9,000";"567,000";"63,0000000000000000";NA
"Total";"2022";"Agosto     de 2022";"ITALIA";"310,000";"54,798";"0,1767677419354839";NA
"Total";"2023";"Octubre    de 2023";"MARRUECOS";"83,000";"9,399";"0,1132409638554217";NA
"Total";"2022";"Agosto     de 2022";"LETONIA";"4,000";"528,000";"132,0000000000000000";NA
"Total";"2023";"Octubre    de 2023";"POLONIA";"35,000";"7,200";"0,2057142857142857";NA
"Total";"2022";"Agosto     de 2022";"LUXEMBURGO";"9,000";"523,000";"58,1111111111111143";NA
"Total";"2022";"Agosto     de 2022";"MALTA";"13,000";"2,282";"0,1755384615384615";NA
"Total";"2023";"Agosto     de 2023";"BULGARIA";"17,000";"3,184";"0,1872941176470588";NA
"Total";"2022";"Agosto     de 2022";"MARRUECOS";"78,000";"10,250";"0,1314102564102564";NA
"Total";"2022";"Agosto     de 2022";"NORUEGA";"4,000";"348,000";"87,0000000000000000";NA
"Total";"2022";"Agosto     de 2022";"POLONIA";"17,000";"3,147";"0,1851176470588235";NA
"Total";"2022";"Agosto     de 2022";"PORTUGAL";"134,000";"16,200";"0,1208955223880597";NA
"Total";"2022";"Agosto     de 2022";"REINO UNIDO";"263,000";"40,867";"0,1553878326996198";NA
"Total";"2022";"Agosto     de 2022";"REPUBLICA CHECA";"16,000";"1,761";"0,1100625000000000";NA
"Total";"2022";"Agosto     de 2022";"REPUBLICA DE SERBIA";"8,000";"971,000";"121,3750000000000000";NA
"Total";"2022";"Agosto     de 2022";"RUMANIA";"72,000";"12,866";"0,1786944444444444";NA
"Total";"2023";"Agosto     de 2023";"ESPAÑA";"1,108";"151,501";"136,7337545126353575";NA
"Total";"2022";"Agosto     de 2022";"SUIZA";"127,000";"17,044";"0,1342047244094488";NA
"Total";"2022";"Agosto     de 2022";"TURQUIA";"42,000";"5,708";"0,1359047619047619";NA
"Total";"2023";"Agosto     de 2023";"FRANCIA";"339,000";"50,433";"0,1487699115044248";NA
"Total";"2022";"Diciembre  de 2022";"ALEMANIA";"173,000";"25,349";"0,1465260115606936";NA
"Total";"2022";"Diciembre  de 2022";"AUSTRIA";"22,000";"3,702";"0,1682727272727273";NA
"Total";"2023";"Agosto     de 2023";"GRECIA";"9,000";"1,410";"0,1566666666666666";NA
"Total";"2022";"Diciembre  de 2022";"BELGICA";"81,000";"12,042";"0,1486666666666667";NA
"Total";"2022";"Diciembre  de 2022";"BULGARIA";"10,000";"2,088";"0,2088000000000000";NA
"Total";"2022";"Diciembre  de 2022";"EGIPTO";"4,000";"372,000";"93,0000000000000000";NA
"Total";"2023";"Agosto     de 2023";"IRLANDA";"40,000";"7,093";"0,1773250000000000";NA
"Total";"2024";"Mayo       de 2024";"HOLANDA";"257,000";"38,135";"0,1483852140077821";NA
"Total";"2023";"Agosto     de 2023";"LETONIA";"9,000";"1,196";"0,1328888888888889";NA
"Total";"2022";"Diciembre  de 2022";"ESPAÑA";"879,000";"94,586";"0,1076063708759954";NA
"Total";"2023";"Agosto     de 2023";"MARRUECOS";"88,000";"12,251";"0,1392159090909091";NA
"Total";"2022";"Diciembre  de 2022";"FRANCIA";"187,000";"25,011";"0,1337486631016043";NA
"Total";"2022";"Diciembre  de 2022";"HOLANDA";"160,000";"22,233";"0,1389562500000000";NA
"Total";"2023";"Septiembre de 2023";"GRECIA";"8,000";"1,270";"0,1587500000000000";NA
"Total";"2022";"Diciembre  de 2022";"HUNGRIA";"8,000";"1,368";"0,1710000000000000";NA
"Total";"2022";"Diciembre  de 2022";"IRLANDA";"36,000";"6,028";"0,1674444444444444";NA
"Total";"2023";"Agosto     de 2023";"REINO UNIDO";"271,000";"45,080";"0,1663468634686347";NA
"Total";"2022";"Diciembre  de 2022";"ITALIA";"244,000";"42,563";"0,1744385245901640";NA
"Total";"2023";"Septiembre de 2023";"IRLANDA";"31,000";"5,503";"0,1775161290322581";NA
"Total";"2023";"Agosto     de 2023";"REPUBLICA CHECA";"17,000";"2,310";"0,1358823529411765";NA
"Total";"2022";"Diciembre  de 2022";"MARRUECOS";"73,000";"6,977";"0,0955753424657534";NA
"Total";"2023";"Agosto     de 2023";"REPUBLICA DE SERBIA";"14,000";"1,740";"0,1242857142857143";NA
"Total";"2022";"Diciembre  de 2022";"POLONIA";"21,000";"3,853";"0,1834761904761905";NA
"Total";"2023";"Agosto     de 2023";"RUMANIA";"51,000";"9,451";"0,1853137254901961";NA
"Total";"2023";"Agosto     de 2023";"SUECIA";"9,000";"1,566";"0,1740000000000000";NA
"Total";"2023";"Septiembre de 2023";"LUXEMBURGO";"9,000";"551,000";"61,2222222222222214";NA
"Total";"2023";"Agosto     de 2023";"TURQUIA";"62,000";"8,194";"0,1321612903225807";NA
"Total";"2022";"Diciembre  de 2022";"PORTUGAL";"109,000";"11,761";"0,1078990825688073";NA
"Total";"2023";"Diciembre  de 2023";"ALEMANIA";"214,000";"32,592";"0,1522990654205607";NA
"Total";"2022";"Diciembre  de 2022";"REINO UNIDO";"182,000";"29,451";"0,1618186813186813";NA
"Total";"2024";"Noviembre  de 2024";"ALEMANIA";"226,000";"24,731";"0,1094292035398230";NA
"Total";"2022";"Diciembre  de 2022";"REPUBLICA DE SERBIA";"9,000";"1,049";"0,1165555555555556";NA
"Total";"2022";"Diciembre  de 2022";"RUMANIA";"41,000";"7,633";"0,1861707317073171";NA
"Total";"2024";"Noviembre  de 2024";"AUSTRIA";"40,000";"5,023";"0,1255750000000000";NA
"Total";"2022";"Diciembre  de 2022";"SUIZA";"54,000";"7,230";"0,1338888888888889";NA
"Total";"2022";"Diciembre  de 2022";"TURQUIA";"44,000";"5,852";"0,1330000000000000";NA
"Total";"2023";"Diciembre  de 2023";"BELGICA";"95,000";"14,203";"0,1495052631578947";NA
"Total";"2023";"Diciembre  de 2023";"BULGARIA";"9,000";"1,657";"0,1841111111111111";NA
"Total";"2023";"Septiembre de 2023";"PORTUGAL";"121,000";"14,969";"0,1237107438016529";NA
"Total";"2022";"Enero      de 2022";"ALEMANIA";"154,000";"13,814";"0,0897012987012987";NA
"Total";"2022";"Enero      de 2022";"AUSTRIA";"20,000";"2,224";"0,1112000000000000";NA
"Total";"2022";"Enero      de 2022";"BELGICA";"71,000";"6,393";"0,0900422535211268";NA
"Total";"2022";"Enero      de 2022";"BULGARIA";"11,000";"1,774";"0,1612727272727273";NA
"Total";"2022";"Enero      de 2022";"ESPAÑA";"682,000";"54,706";"0,0802140762463343";NA
"Total";"2022";"Enero      de 2022";"FEDERACION RUSA";"5,000";"530,000";"106,0000000000000000";NA
"Total";"2023";"Julio      de 2023";"SUIZA";"129,000";"20,273";"0,1571550387596899";NA
"Total";"2022";"Enero      de 2022";"FRANCIA";"102,000";"13,990";"0,1371568627450980";NA
"Total";"2024";"Abril      de 2024";"BULGARIA";"30,000";"5,523";"0,1841000000000000";NA
"Total";"2023";"Diciembre  de 2023";"HOLANDA";"168,000";"23,458";"0,1396309523809524";NA
"Total";"2022";"Enero      de 2022";"HOLANDA";"146,000";"14,261";"0,0976780821917808";NA
"Total";"2022";"Enero      de 2022";"HUNGRIA";"9,000";"1,448";"0,1608888888888889";NA
"Total";"2022";"Enero      de 2022";"IRLANDA";"14,000";"1,777";"0,1269285714285714";NA
"Total";"2023";"Diciembre  de 2023";"ITALIA";"330,000";"56,392";"0,1708848484848485";NA
"Total";"2022";"Enero      de 2022";"ITALIA";"217,000";"22,510";"0,1037327188940092";NA
"Total";"2024";"Noviembre  de 2024";"ITALIA";"389,000";"52,150";"0,1340616966580977";NA
"Total";"2022";"Enero      de 2022";"MARRUECOS";"0,000";NA;NA;NA
"Total";"2023";"Diciembre  de 2023";"MARRUECOS";"52,000";"5,022";"0,0965769230769231";NA
"Total";"2022";"Enero      de 2022";"POLONIA";"27,000";"4,052";"0,1500740740740741";NA
"Total";"2023";"Diciembre  de 2023";"POLONIA";"76,000";"13,083";"0,1721447368421053";NA
"Total";"2022";"Enero      de 2022";"PORTUGAL";"85,000";"4,621";"0,0543647058823529";NA
"Total";"2022";"Enero      de 2022";"REINO UNIDO";"65,000";"6,601";"0,1015538461538461";NA
"Total";"2022";"Enero      de 2022";"RUMANIA";"34,000";"6,223";"0,1830294117647059";NA
"Total";"2022";"Enero      de 2022";"SUIZA";"37,000";"3,144";"0,0849729729729730";NA
"Total";"2022";"Enero      de 2022";"TURQUIA";"20,000";"2,347";"0,1173500000000000";NA
"Total";"2022";"Enero      de 2022";"UCRANIA";"9,000";"1,451";"0,1612222222222222";NA
"Total";"2023";"Diciembre  de 2023";"REPUBLICA CHECA";"7,000";"847,000";"121,0000000000000000";NA
"Total";"2024";"Noviembre  de 2024";"REINO UNIDO";"187,000";"21,810";"0,1166310160427807";NA
"Total";"2023";"Diciembre  de 2023";"REPUBLICA DE SERBIA";"9,000";"1,000";"0,1111111111111111";NA
"Total";"2022";"Febrero    de 2022";"ALEMANIA";"145,000";"18,477";"0,1274275862068966";NA
"Total";"2025";"Abril      de 2025";"REPUBLICA DE SERBIA";"9,000";"1,320";"0,1466666666666667";NA
"Total";"2022";"Febrero    de 2022";"AUSTRIA";"16,000";"2,595";"0,1621875000000000";NA
"Total";"2023";"Diciembre  de 2023";"SUIZA";"76,000";"10,573";"0,1391184210526316";NA
"Total";"2023";"Diciembre  de 2023";"TURQUIA";"62,000";"7,759";"0,1251451612903226";NA
"Total";"2024";"Abril      de 2024";"IRLANDA";"43,000";"7,508";"0,1746046511627907";NA
"Total";"2024";"Noviembre  de 2024";"RUMANIA";"37,000";"6,832";"0,1846486486486486";NA
"Total";"2022";"Febrero    de 2022";"BELGICA";"68,000";"8,364";"0,1230000000000000";NA
"Total";"2022";"Febrero    de 2022";"BULGARIA";"8,000";"1,199";"0,1498750000000000";NA
"Total";"2024";"Abril      de 2024";"ITALIA";"397,000";"72,340";"0,1822166246851386";NA
"Total";"2024";"Octubre    de 2024";"ALBANIA";"12,000";"2,240";"0,1866666666666667";NA
"Total";"2024";"Abril      de 2024";"LETONIA";"5,000";"672,000";"134,4000000000000057";NA
"Total";"2024";"Abril      de 2024";"LUXEMBURGO";"9,000";"544,000";"60,4444444444444429";NA
"Total";"2024";"Abril      de 2024";"MALTA";"17,000";"2,891";"0,1700588235294118";NA
"Total";"2022";"Febrero    de 2022";"ESPAÑA";"609,000";"57,445";"0,0943267651888341";NA
"Total";"2022";"Febrero    de 2022";"FEDERACION RUSA";"4,000";"401,000";"100,2500000000000000";NA
"Total";"2024";"Abril      de 2024";"PORTUGAL";"99,000";"12,683";"0,1281111111111111";NA
"Total";"2022";"Febrero    de 2022";"FRANCIA";"112,000";"17,984";"0,1605714285714286";NA
"Total";"2022";"Febrero    de 2022";"HOLANDA";"131,000";"17,439";"0,1331221374045801";NA
"Total";"2022";"Febrero    de 2022";"HUNGRIA";"8,000";"1,427";"0,1783750000000000";NA
"Total";"2022";"Febrero    de 2022";"IRLANDA";"12,000";"1,963";"0,1635833333333333";NA
"Total";"2022";"Febrero    de 2022";"ITALIA";"240,000";"35,039";"0,1459958333333334";NA
"Total";"2022";"Febrero    de 2022";"MARRUECOS";"25,000";"1,455";"0,0582000000000000";NA
"Total";"2022";"Febrero    de 2022";"POLONIA";"24,000";"4,122";"0,1717500000000000";NA
"Total";"2024";"Octubre    de 2024";"ESPAÑA";"1,134";"130,057";"114,6887125220458614";NA
"Total";"2023";"Junio      de 2023";"REPUBLICA DE SERBIA";"11,000";"1,358";"0,1234545454545455";NA
"Total";"2022";"Febrero    de 2022";"PORTUGAL";"83,000";"6,814";"0,0820963855421687";NA
"Total";"2023";"Enero      de 2023";"IRLANDA";"37,000";"5,992";"0,1619459459459459";NA
"Total";"2023";"Enero      de 2023";"ITALIA";"270,000";"46,937";"0,1738407407407407";NA
"Total";"2022";"Febrero    de 2022";"REINO UNIDO";"89,000";"13,991";"0,1572022471910112";NA
"Total";"2022";"Febrero    de 2022";"RUMANIA";"24,000";"4,562";"0,1900833333333334";NA
"Total";"2022";"Mayo       de 2022";"POLONIA";"18,000";"3,257";"0,1809444444444445";NA
"Total";"2022";"Febrero    de 2022";"SUIZA";"25,000";"3,724";"0,1489600000000000";NA
"Total";"2022";"Febrero    de 2022";"TURQUIA";"20,000";"2,521";"0,1260500000000000";NA
"Total";"2023";"Enero      de 2023";"POLONIA";"27,000";"5,420";"0,2007407407407407";NA
"Total";"2022";"Febrero    de 2022";"UCRANIA";"7,000";"1,049";"0,1498571428571429";NA
"Total";"2022";"Julio      de 2022";"ALEMANIA";"245,000";"35,428";"0,1446040816326530";NA
"Total";"2023";"Enero      de 2023";"PORTUGAL";"110,000";"12,056";"0,1096000000000000";NA
"Total";"2022";"Julio      de 2022";"AUSTRIA";"44,000";"7,588";"0,1724545454545454";NA
"Total";"2023";"Enero      de 2023";"REINO UNIDO";"170,000";"22,506";"0,1323882352941176";NA
"Total";"2023";"Marzo      de 2023";"EGIPTO";"4,000";"642,000";"160,5000000000000000";NA
"Total";"2022";"Julio      de 2022";"BELGICA";"109,000";"15,927";"0,1461192660550459";NA
"Total";"2022";"Julio      de 2022";"BULGARIA";"13,000";"2,031";"0,1562307692307692";NA
"Total";"2023";"Enero      de 2023";"SUECIA";"7,000";"1,150";"0,1642857142857143";NA
"Total";"2023";"Enero      de 2023";"SUIZA";"41,000";"4,457";"0,1087073170731707";NA
"Total";"2023";"Enero      de 2023";"TURQUIA";"45,000";"5,858";"0,1301777777777778";NA
"Total";"2023";"Febrero    de 2023";"ALEMANIA";"143,000";"21,253";"0,1486223776223776";NA
"Total";"2024";"Octubre    de 2024";"MARRUECOS";"75,000";"9,528";"0,1270400000000000";NA
"Total";"2022";"Julio      de 2022";"ESPAÑA";"1,103";"137,344";"124,5185856754306428";NA
"Total";"2023";"Febrero    de 2023";"BELGICA";"73,000";"10,804";"0,1480000000000000";NA
"Total";"2023";"Febrero    de 2023";"BULGARIA";"8,000";"1,480";"0,1850000000000000";NA
"Total";"2022";"Julio      de 2022";"FRANCIA";"271,000";"40,971";"0,1511845018450184";NA
"Total";"2024";"Agosto     de 2024";"HOLANDA";"248,000";"36,220";"0,1460483870967742";NA
"Total";"2022";"Julio      de 2022";"GRECIA";"9,000";"1,153";"0,1281111111111111";NA
"Total";"2024";"Agosto     de 2024";"HUNGRIA";"35,000";"6,406";"0,1830285714285714";NA
"Total";"2022";"Julio      de 2022";"HOLANDA";"194,000";"28,919";"0,1490670103092784";NA
"Total";"2022";"Julio      de 2022";"HUNGRIA";"10,000";"1,627";"0,1627000000000000";NA
"Total";"2023";"Febrero    de 2023";"ESPAÑA";"785,000";"84,327";"0,1074229299363057";NA
"Total";"2022";"Julio      de 2022";"IRLANDA";"27,000";"4,923";"0,1823333333333333";NA
"Total";"2022";"Julio      de 2022";"ITALIA";"307,000";"53,242";"0,1734267100977199";NA
"Total";"2023";"Febrero    de 2023";"FRANCIA";"157,000";"21,665";"0,1379936305732484";NA
"Total";"2022";"Julio      de 2022";"LETONIA";"5,000";"684,000";"136,8000000000000114";NA
"Total";"2022";"Julio      de 2022";"LUXEMBURGO";"9,000";"575,000";"63,8888888888888857";NA
"Total";"2022";"Julio      de 2022";"MALTA";"13,000";"2,218";"0,1706153846153846";NA
"Total";"2024";"Agosto     de 2024";"MOLDAVIA";"4,000";"675,000";"168,7500000000000000";NA
"Total";"2023";"Febrero    de 2023";"HOLANDA";"134,000";"19,398";"0,1447611940298507";NA
"Total";"2022";"Julio      de 2022";"MARRUECOS";"79,000";"7,065";"0,0894303797468354";NA
"Total";"2022";"Julio      de 2022";"NORUEGA";"9,000";"1,499";"0,1665555555555556";NA
"Total";"2023";"Febrero    de 2023";"HUNGRIA";"8,000";"1,434";"0,1792500000000000";NA
"Total";"2022";"Julio      de 2022";"POLONIA";"18,000";"3,259";"0,1810555555555556";NA
"Total";"2023";"Febrero    de 2023";"IRLANDA";"32,000";"5,493";"0,1716562500000000";NA
"Total";"2022";"Julio      de 2022";"PORTUGAL";"126,000";"15,057";"0,1195000000000000";NA
"Total";"2023";"Febrero    de 2023";"ITALIA";"243,000";"43,656";"0,1796543209876543";NA
"Total";"2022";"Noviembre  de 2022";"LUXEMBURGO";"1,000";"31,000";"31,0000000000000000";NA
"Total";"2022";"Julio      de 2022";"REINO UNIDO";"250,000";"41,316";"0,1652640000000000";NA
"Total";"2022";"Julio      de 2022";"REPUBLICA CHECA";"18,000";"2,205";"0,1225000000000000";NA
"Total";"2022";"Julio      de 2022";"REPUBLICA DE SERBIA";"9,000";"1,068";"0,1186666666666667";NA
"Total";"2022";"Julio      de 2022";"RUMANIA";"69,000";"10,757";"0,1558985507246377";NA
"Total";"2024";"Agosto     de 2024";"REPUBLICA DE SERBIA";"9,000";"1,521";"0,1690000000000000";NA
"Total";"2022";"Julio      de 2022";"SUIZA";"130,000";"19,743";"0,1518692307692308";NA
"Total";"2022";"Julio      de 2022";"TURQUIA";"45,000";"5,898";"0,1310666666666667";NA
"Total";"2024";"Agosto     de 2024";"SUIZA";"135,000";"19,553";"0,1448370370370370";NA
